"participant_id","group","lon","lat","income_bracket"
543,"treatment",-58.4591144011871,-34.6330986484011,8
544,"treatment",-58.4194939259923,-34.6347962972871,2
545,"control",-58.3981380833103,-34.6359507627323,2
546,"treatment",-58.4552885599819,-34.6460167041914,2
547,"control",-58.4160178884532,-34.6235656692484,3
548,"treatment",-58.4771058257102,-34.5918061320194,5
549,"control",-58.4561612307736,-34.581996895604,6
550,"treatment",-58.4813974525445,-34.5743243574896,8
551,"treatment",-58.5146207144554,-34.5844028385806,5
552,"control",-58.5023100270084,-34.6107052291406,5
553,"treatment",-58.4739773282575,-34.6257935406862,2
554,"treatment",-58.3801301418187,-34.6241642891661,3
555,"treatment",-58.3959278489687,-34.5944977363195,9
556,"treatment",-58.4436703703286,-34.6586806050291,1
557,"control",-58.3714035149263,-34.6172233423476,4
558,"control",-58.419254629641,-34.6239486264063,6
559,"control",-58.4977327825266,-34.6133126862702,4
560,"control",-58.4322522649478,-34.6345705398826,2
561,"treatment",-58.4993012401147,-34.6262122667275,4
562,"treatment",-58.4062924499261,-34.6415069096082,2
563,"treatment",-58.367021185705,-34.6241094945428,7
564,"control",-58.528277628977,-34.6250459119392,3
565,"treatment",-58.4695837014038,-34.6748202992316,1
566,"control",-58.4441192916569,-34.5969961424411,5
567,"treatment",-58.3886328876165,-34.6123227095716,3
568,"treatment",-58.4896936597475,-34.5990686034324,7
569,"control",-58.4983238565797,-34.591252131265,6
570,"control",-58.3792094908024,-34.6199317824009,7
571,"treatment",-58.4690411347741,-34.5810840075299,4
572,"treatment",-58.4254856038341,-34.6094411213623,7
573,"control",-58.4987490538431,-34.5821163445611,5
574,"control",-58.3928175749277,-34.6299458222876,4
575,"treatment",-58.4819930006238,-34.6865986833877,2
576,"control",-58.4432068839554,-34.6653956648215,1
577,"treatment",-58.3836844096835,-34.6293481932628,1
578,"control",-58.4937080559174,-34.6744547286583,1
579,"treatment",-58.3938518339275,-34.6107949293199,5
580,"control",-58.4497488966729,-34.5865521008549,6
581,"treatment",-58.4285903868533,-34.6402300092685,4
582,"treatment",-58.4016505990552,-34.6428660302152,1
583,"treatment",-58.3976717968483,-34.6249768221426,4
584,"treatment",-58.4446610030183,-34.6283963915973,10
585,"treatment",-58.4967948520962,-34.6750805668866,1
586,"treatment",-58.499890475092,-34.6664976768092,1
587,"treatment",-58.4326179015923,-34.5926552369901,5
588,"control",-58.4865939307252,-34.6393054229907,4
589,"control",-58.4655770744028,-34.6283015915661,5
590,"treatment",-58.4793394684877,-34.6869984949749,3
591,"control",-58.442885990141,-34.5891250343268,3
592,"treatment",-58.387424448918,-34.5938196573764,10
593,"treatment",-58.5045489658119,-34.5709427169716,4
594,"control",-58.3965645515795,-34.6036538837828,8
595,"treatment",-58.4639416757341,-34.5413381465647,10
596,"control",-58.4631465326575,-34.6878075808269,1
597,"treatment",-58.492231101206,-34.5685891051348,8
598,"treatment",-58.380125065509,-34.6244737492456,3
599,"treatment",-58.4567486322534,-34.6198932227569,7
600,"treatment",-58.4048382251987,-34.5840499335263,9
601,"treatment",-58.4888818703206,-34.5519536544408,4
602,"control",-58.3889954422932,-34.5982753397741,8
603,"control",-58.4040080804901,-34.6221476606988,3
604,"control",-58.4195511175676,-34.6531272705164,2
605,"treatment",-58.3775040609389,-34.6039873590049,8
606,"control",-58.483737341304,-34.6120697317011,3
607,"control",-58.4581124945823,-34.5597033976937,9
608,"control",-58.5044897104282,-34.6236396909217,5
609,"treatment",-58.3901071123877,-34.633516982555,2
610,"treatment",-58.4037347038306,-34.5817116878208,10
611,"control",-58.4975191478773,-34.6438295030167,2
612,"treatment",-58.5134780739113,-34.6309144485374,4
613,"treatment",-58.5262101332302,-34.6328708082021,3
614,"treatment",-58.4958191900937,-34.5701668964964,7
615,"control",-58.4738358161813,-34.5553116112054,7
616,"control",-58.4010989528243,-34.5791450835317,10
618,"control",-58.4887403111309,-34.642785866953,3
619,"treatment",-58.4524650501665,-34.6078232366986,6
620,"control",-58.3640870933295,-34.6433967052769,1
621,"treatment",-58.4638423706608,-34.6576272220586,1
622,"treatment",-58.435060540296,-34.6478583271856,1
623,"treatment",-58.4191073374004,-34.6265808366791,3
624,"control",-58.4321060000165,-34.6606088862878,2
625,"control",-58.4858363719003,-34.6209243740939,5
626,"treatment",-58.3885376138058,-34.6474093193512,1
627,"treatment",-58.4706630694676,-34.5803089192644,5
628,"control",-58.4788536134685,-34.6580532096914,1
629,"control",-58.442301587518,-34.6094423013358,8
630,"treatment",-58.4049533407773,-34.656645271471,1
631,"control",-58.5017734778769,-34.6002805570671,6
632,"treatment",-58.3707869166193,-34.5870879308552,2
633,"control",-58.4959182061448,-34.6537153061441,2
634,"control",-58.4931049353504,-34.570184157452,5
635,"treatment",-58.3743996920698,-34.6039353093732,10
636,"control",-58.3862502831959,-34.6397096981931,1
637,"control",-58.523153789131,-34.6391569025859,2
638,"treatment",-58.4448587803297,-34.6450581704715,1
639,"control",-58.4520595648076,-34.6106839530934,8
640,"control",-58.4909863690239,-34.5860281639614,4
641,"treatment",-58.4396339613928,-34.5667577780796,9
642,"control",-58.4299507369717,-34.5782408958713,7
643,"control",-58.4240585749302,-34.5790003181282,8
644,"treatment",-58.4981721109804,-34.6734050779642,1
645,"treatment",-58.4308561505511,-34.6140342257218,7
646,"treatment",-58.4938871819421,-34.5993129055095,8
647,"treatment",-58.4781149903777,-34.5961787261852,8
649,"treatment",-58.4660208841865,-34.6782681523345,1
650,"treatment",-58.3903367998121,-34.6542184146568,1
651,"treatment",-58.4141187402713,-34.6026376087619,6
652,"control",-58.3988334539499,-34.6591965670634,1
653,"treatment",-58.4170586603662,-34.5946750596716,9
654,"treatment",-58.3902923328414,-34.6493048579446,2
655,"treatment",-58.3918187993707,-34.6383894719635,1
656,"control",-58.4198853017913,-34.6025271295504,5
657,"control",-58.5015207316765,-34.6266908150848,4
658,"treatment",-58.4835804214757,-34.6356433323531,3
659,"treatment",-58.5036713239737,-34.6705466444545,1
660,"control",-58.4977697622475,-34.5768037651041,7
661,"treatment",-58.4063727406892,-34.6014479601082,3
662,"control",-58.4749498435611,-34.6104538231039,3
663,"control",-58.4341330545572,-34.6491327742743,1
664,"control",-58.4664641410878,-34.6253812948362,2
665,"control",-58.4087639493211,-34.6300509385534,6
666,"control",-58.4075650926217,-34.643217760597,1
667,"control",-58.4696057769743,-34.566927476735,8
668,"control",-58.3720678145887,-34.624732024133,2
669,"control",-58.4160029221402,-34.5806458030689,10
670,"treatment",-58.4855039512662,-34.5837431587939,6
671,"treatment",-58.4876679127094,-34.5994961044819,7
672,"treatment",-58.4900960592459,-34.661912625043,2
673,"treatment",-58.4512220481049,-34.5563487834916,7
674,"treatment",-58.4727236302451,-34.6499279406739,1
675,"treatment",-58.4348751126869,-34.6523307652685,1
676,"control",-58.4750522442467,-34.6192158275933,3
677,"control",-58.5034434521485,-34.5752335315123,3
678,"treatment",-58.4219382388741,-34.5854398646051,9
679,"treatment",-58.4782009495408,-34.6253515636507,2
680,"treatment",-58.4662545997835,-34.6363343144871,3
681,"treatment",-58.4041398635277,-34.5897831628195,10
682,"treatment",-58.5033343677126,-34.6409315006718,5
683,"control",-58.363761915067,-34.6349450409759,1
684,"treatment",-58.4475385562254,-34.572100078333,9
685,"treatment",-58.4314467541504,-34.604184458163,8
686,"treatment",-58.4700814107503,-34.5783273789157,6
687,"control",-58.460081302789,-34.561749430501,8
688,"treatment",-58.4927790030295,-34.563280543788,4
689,"control",-58.3740062661069,-34.6369738374202,6
690,"treatment",-58.4672649103067,-34.646261814148,2
691,"control",-58.4805696549681,-34.5843730084954,5
692,"treatment",-58.3723721820441,-34.627332910847,4
693,"control",-58.4703902739427,-34.5742484068367,10
694,"control",-58.4684367813477,-34.6870862469864,2
695,"control",-58.4064555432411,-34.5775644008982,10
696,"control",-58.4567663497759,-34.6340857695847,7
697,"control",-58.4703516544759,-34.5901809639152,4
698,"control",-58.4261331013182,-34.6583320649391,1
699,"control",-58.4894250555671,-34.6523918295162,3
700,"treatment",-58.5073682451552,-34.5732883673391,3
701,"treatment",-58.3810210893159,-34.6236721177586,3
702,"treatment",-58.3963314517501,-34.6260448261945,3
703,"control",-58.4714150774357,-34.5844589991057,4
704,"control",-58.4715949841255,-34.6240872559609,3
705,"control",-58.4801758713992,-34.5646803964349,5
706,"treatment",-58.4827955754895,-34.6136559135384,6
707,"treatment",-58.4157939141346,-34.6490049844065,2
708,"control",-58.483479369146,-34.684575680439,1
709,"control",-58.49152637025,-34.6410212222671,3
710,"treatment",-58.3654986419648,-34.6398634176391,1
711,"treatment",-58.4868018203246,-34.6730951948309,1
712,"treatment",-58.3634299888046,-34.62993726033,1
713,"control",-58.4445612130441,-34.644399669454,1
714,"treatment",-58.4204067941148,-34.5722765779298,NA
715,"treatment",-58.4712761018289,-34.5472674953874,7
716,"control",-58.3893343808971,-34.5913647370544,10
717,"control",-58.517264407434,-34.6007270384186,7
718,"control",-58.4337314408206,-34.6471863754189,1
719,"control",-58.4429893546488,-34.6051037920903,8
720,"treatment",-58.5168889702779,-34.6540487135374,4
721,"control",-58.4119129261806,-34.5809021432642,10
722,"control",-58.492954511099,-34.6082929990299,5
723,"treatment",-58.5115986099838,-34.6249984671046,4
724,"control",-58.520638896827,-34.6513105385463,4
725,"treatment",-58.4736126517832,-34.6143504466121,3
726,"treatment",-58.494780227078,-34.5994804370476,8
727,"control",-58.420297385462,-34.6090672710789,2
728,"control",-58.4803955408832,-34.6097166024348,4
729,"control",-58.5193088645505,-34.6143915653244,5
730,"treatment",-58.4006520921742,-34.6197743386753,3
731,"control",-58.4146842523074,-34.6112771679791,6
732,"control",-58.4646984186992,-34.6226582842738,7
733,"control",-58.4464715088093,-34.5803534847813,8
734,"treatment",-58.4221784786211,-34.5813566884286,8
735,"control",-58.4815327600325,-34.6800789614327,1
736,"treatment",-58.4967585919212,-34.5972155002952,5
737,"treatment",-58.5020838920858,-34.6706267957692,1
738,"treatment",-58.4819340428503,-34.6744878685689,2
739,"control",-58.4806638350128,-34.6533955220295,2
740,"treatment",-58.4632997136164,-34.5370869397565,9
741,"control",-58.4794562672337,-34.6821665650209,2
742,"treatment",-58.4949977541373,-34.6420155709543,4
743,"control",-58.4781295569475,-34.5926078192381,8
744,"treatment",-58.4299499877692,-34.6198161038629,8
745,"control",-58.4710554614195,-34.6266897869342,4
746,"treatment",-58.4653203454178,-34.5973794410393,2
747,"control",-58.4133461221502,-34.6176036394076,3
748,"treatment",-58.4596988495993,-34.5479603587492,9
749,"treatment",-58.4828494792259,-34.6164567736061,4
750,"control",-58.5063723333747,-34.5840453379367,5
751,"treatment",-58.3883726873544,-34.5986799162971,10
752,"control",-58.4925316045036,-34.5528254389689,3
753,"control",-58.4913026873214,-34.6126378929423,2
754,"control",-58.4765814364622,-34.6136435128907,7
755,"control",-58.490791156434,-34.6519069854591,2
756,"treatment",-58.4722723743456,-34.5861392385022,2
757,"treatment",-58.4969257189468,-34.5535816840288,4
758,"treatment",-58.4261639381722,-34.659880776414,1
759,"control",-58.5076813044677,-34.6413649220529,6
760,"control",-58.4706233675519,-34.6947147188554,2
761,"control",-58.4828885256044,-34.6158061187945,5
762,"treatment",-58.5046656731399,-34.6664847337785,2
763,"treatment",-58.4325154816841,-34.6383647398687,2
764,"treatment",-58.4576906579552,-34.5618584329061,7
765,"control",-58.4617378016884,-34.6378936254964,2
766,"treatment",-58.5144552951974,-34.6318751847942,4
767,"control",-58.5098588143614,-34.6259054368164,4
768,"control",-58.5067068502429,-34.6612825625421,2
769,"control",-58.4852340231696,-34.5729715709299,7
770,"treatment",-58.4883086719054,-34.5493727838475,1
771,"treatment",-58.4750878097971,-34.5795732202701,8
772,"treatment",-58.4440771067261,-34.57884084767,8
773,"control",-58.4645918284749,-34.6469449353331,2
774,"treatment",-58.4135767699456,-34.6338259024643,3
775,"control",-58.496556499903,-34.6122473132521,4
776,"control",-58.4282002478464,-34.635358504412,3
777,"control",-58.4615824710411,-34.5998600423917,3
778,"control",-58.3719012712259,-34.6119093611239,1
779,"treatment",-58.4255395348995,-34.6001107305128,5
780,"control",-58.3872757239665,-34.6288933948497,1
781,"control",-58.5056432100148,-34.6267942664211,2
782,"control",-58.4750385924191,-34.6723261126075,2
783,"control",-58.3920097986645,-34.5897239105162,10
784,"treatment",-58.4210927961711,-34.6080157762004,6
785,"treatment",-58.4738872094531,-34.5854771520025,7
786,"control",-58.4819834805064,-34.5975705772012,8
787,"treatment",-58.4814753467343,-34.5663583320526,5
788,"control",-58.4998344911337,-34.6524992314283,2
789,"control",-58.507651159349,-34.6443980778243,3
790,"treatment",-58.457191121532,-34.5591674577563,10
791,"treatment",-58.4152954172204,-34.6079107955436,5
792,"control",-58.4471285443894,-34.6299962741987,8
793,"treatment",-58.452881230192,-34.5431699947374,9
794,"control",-58.467803434999,-34.5920437989338,2
795,"treatment",-58.4787532800827,-34.65112786747,2
796,"treatment",-58.4876485688849,-34.5936174853296,8
797,"control",-58.4748005914911,-34.655546410457,2
798,"control",-58.5022882544658,-34.6512764917848,1
799,"control",-58.5276351076762,-34.6321576545467,2
800,"control",-58.515071451102,-34.6278416901199,4
801,"control",-58.5166043615196,-34.620686661921,3
802,"treatment",-58.387447505246,-34.6525854202265,2
803,"treatment",-58.4253915798983,-34.6197474413252,7
804,"treatment",-58.470898162395,-34.6614898655459,4
805,"control",-58.3840368518315,-34.6473231251588,2
806,"treatment",-58.401501313757,-34.6008114654802,5
807,"treatment",-58.482316927928,-34.681014814066,1
808,"control",-58.490615851547,-34.6290270470533,3
809,"control",-58.3880693539904,-34.6463613446812,1
810,"control",-58.4905824506136,-34.5493944204163,5
811,"control",-58.5095083481353,-34.62513082564,4
812,"control",-58.4146261987217,-34.6233788368001,3
813,"control",-58.4127610294776,-34.6046282767228,5
814,"control",-58.454076822248,-34.5614221319163,10
815,"control",-58.3742682483786,-34.628975737996,3
816,"treatment",-58.4238884558298,-34.5919833590963,7
817,"control",-58.4781199041576,-34.6796937695638,4
818,"treatment",-58.5056950462908,-34.639154252583,2
819,"treatment",-58.4820280857279,-34.5566133443004,7
820,"treatment",-58.4609175916487,-34.6850158270991,1
821,"control",-58.5039939066542,-34.6047276095711,8
822,"treatment",-58.3946585945194,-34.6453706184178,1
823,"control",-58.3987211176725,-34.58412491678,10
824,"control",-58.4830275731658,-34.5762566824421,7
825,"treatment",-58.4251590036157,-34.633671259419,5
826,"control",-58.4946714412557,-34.5956301133154,5
827,"treatment",-58.5114122069949,-34.5697141128207,NA
828,"treatment",-58.4385299133075,-34.6228741136575,8
829,"treatment",-58.4275240550903,-34.5936172601712,7
831,"treatment",-58.5171787254545,-34.6162184841747,2
832,"control",-58.4865634944974,-34.5785459150121,8
833,"treatment",-58.4836570899895,-34.6410485969001,2
834,"control",-58.4106570332925,-34.623639417678,5
835,"treatment",-58.4034514463176,-34.6099804115911,3
836,"treatment",-58.4880390083112,-34.596691773462,6
837,"control",-58.4871045649693,-34.6438761921522,3
838,"treatment",-58.3796397555067,-34.6290028840044,2
839,"control",-58.4970579191445,-34.5774772249437,7
840,"treatment",-58.3789371430975,-34.6364100084385,3
841,"control",-58.459933827913,-34.6845669358854,1
842,"treatment",-58.4521693891758,-34.5689347903556,6
843,"treatment",-58.4674341435992,-34.5801062369081,3
844,"control",-58.4590368681347,-34.5558615044096,9
845,"control",-58.491414304374,-34.5843489581776,7
846,"treatment",-58.3821868305726,-34.6353118373855,1
847,"control",-58.4891606500752,-34.5472821417151,2
848,"treatment",-58.5025190502236,-34.6528319087043,2
849,"control",-58.3782933628522,-34.578920717218,1
850,"treatment",-58.4754517651603,-34.5899325605298,2
851,"control",-58.3785588239054,-34.6357074945797,3
852,"control",-58.4275773040921,-34.5727035890682,10
853,"control",-58.3929025196235,-34.6457581882697,1
854,"treatment",-58.3865620156225,-34.6155451455601,4
855,"treatment",-58.4847571709814,-34.5727636938735,7
856,"control",-58.4818882032847,-34.6052891709,3
857,"treatment",-58.480491600897,-34.6699082947382,2
858,"control",-58.3803282861667,-34.6375700226611,3
