O,D,distance_m,duration_s
64,67,1770,1027
64,68,5655,2990
64,69,5344,2212
64,70,1759,819
64,71,NA,NA
64,72,10214,3825
64,73,1281,934
64,74,3124,1691
64,75,4097,1716
64,76,7056,3274
64,77,7045,3096
64,78,7222,3624
64,79,4984,2414
64,80,5929,2333
64,81,2344,1484
64,82,10014,4337
64,83,6995,3302
64,84,5120,2109
64,85,3031,1290
64,86,9961,5029
64,87,7204,3313
64,88,7903,3934
64,89,8247,3704
64,90,3492,1781
64,91,2509,1147
64,92,3889,1623
64,93,6358,2667
64,94,8213,3673
64,95,3865,1709
64,96,6781,2748
64,97,10562,4480
64,98,8420,4195
64,99,3810,2120
64,100,5485,2077
64,101,7036,2658
64,102,3097,1326
64,103,9099,4656
64,104,10906,4691
64,105,10252,4580
64,106,11812,5253
64,107,8311,3455
64,108,5007,2336
64,109,4731,1187
64,110,4110,1664
64,111,4784,1462
64,112,6518,2440
64,113,12595,3707
64,114,9893,3385
64,115,9704,4835
64,116,6466,1774
64,117,8514,3927
64,118,12553,5435
64,119,5477,1554
64,120,6051,2147
64,121,4234,1625
64,122,10817,4575
64,123,8079,3264
64,124,5581,2160
64,125,6103,2915
64,126,12065,4833
64,127,8366,3839
64,128,6074,1500
64,129,17020,6086
64,130,9059,2565
64,131,4662,1882
64,132,9174,3802
64,133,6834,2166
64,134,13779,4677
64,135,9070,3969
64,136,10692,4500
64,137,5499,2080
64,138,7150,1861
64,139,6838,2763
64,140,15226,4597
64,141,8105,3555
64,142,11007,4439
64,143,9992,3984
64,144,6438,1857
64,145,11459,3203
64,146,10678,4516
64,147,5844,2420
64,148,10118,2648
64,149,7127,1858
64,150,9207,3887
64,151,7547,1691
64,152,6575,2373
64,153,11114,3340
64,154,6165,2168
64,155,13102,5305
64,156,9687,2615
64,157,11917,3555
64,158,8013,2058
64,159,6844,2604
64,160,9398,3629
64,161,8456,1923
64,162,6932,2579
64,163,7862,2700
64,164,10664,4543
64,165,8484,3209
64,166,7552,3115
64,167,10436,3972
64,168,11499,4698
64,169,9148,2409
64,170,7293,2465
64,171,9954,2759
64,172,9906,2664
64,173,11218,3672
64,174,8074,3076
64,175,9407,2835
64,176,7974,2970
64,177,9086,3177
64,178,11692,3924
64,179,8723,3345
64,180,10859,3733
64,181,13372,4618
64,182,8456,3026
64,183,10819,3050
64,184,9757,3521
64,185,12218,3074
64,186,10628,3322
64,187,12959,4149
64,188,9431,3066
64,189,10369,2691
64,190,10468,2504
64,191,10543,3879
64,192,10098,3768
64,193,10474,3468
64,194,12079,4080
64,195,15557,4035
64,196,13707,2802
64,197,14872,3678
64,198,11117,4221
64,199,14830,3642
64,200,11311,3604
65,1,NA,NA
65,2,14832,4300
65,3,15609,4507
65,4,11958,5262
65,5,14328,4308
65,6,11623,6403
65,7,12642,3458
65,8,9450,3558
65,9,7706,4254
65,10,13798,4934
65,11,13200,3656
65,12,8168,2719
65,13,13688,3716
65,14,11350,3134
65,15,11297,2779
65,16,6720,3433
65,17,8267,2662
65,18,10024,2423
65,19,12753,3363
65,20,6916,1775
65,21,14171,3515
65,22,13894,4167
65,23,7167,2230
65,24,7487,2053
65,25,11927,3227
65,26,6970,2274
65,27,7755,2362
65,28,10545,3081
65,29,12043,5893
65,30,5119,2775
65,31,10353,2753
65,32,6871,3120
65,33,9471,2882
65,34,5348,1918
65,35,4645,2593
65,36,11125,3530
65,37,15132,4383
65,38,7665,3170
65,39,8726,2762
65,40,5118,2714
65,41,8420,2929
65,42,2760,1516
65,43,6369,2354
65,44,5114,2171
65,45,10433,3059
65,46,3987,1448
65,47,7985,2570
65,48,7353,2645
65,49,3365,1532
65,50,12588,3784
65,51,13036,3576
65,52,11127,3098
65,53,8270,3395
65,54,2240,1350
65,55,1367,1063
65,56,4274,2496
65,57,7927,4207
65,58,10770,5271
65,59,3153,1741
65,60,9295,4223
65,61,2322,1262
65,62,12173,3894
65,63,1980,1319
65,64,5521,2937
65,66,2781,1603
65,67,4471,2479
65,68,1469,1094
65,69,11717,4828
65,70,8070,3699
65,71,5281,3559
65,72,7074,3661
65,73,6742,3132
65,74,3052,1712
65,75,10512,4373
65,76,12358,4123
65,77,13723,4373
65,78,3230,1824
65,79,2290,1250
65,80,11797,5070
65,81,4882,2241
65,82,16692,5614
65,83,12941,4604
65,84,15681,4045
65,85,8240,3899
65,86,4652,2539
65,87,13612,4962
65,88,4033,2233
65,89,14926,4981
65,90,3971,2267
65,91,6744,2973
65,92,9548,4401
65,93,3697,1664
65,94,14167,4976
65,95,8627,3914
65,96,11751,5213
65,97,17236,5757
65,98,13328,6512
65,99,6298,2669
65,100,10600,4695
65,101,4375,1655
65,102,7149,2942
65,103,5013,2691
65,104,5473,2653
65,105,16202,5885
65,106,18487,6530
65,107,18942,4982
65,108,3645,1318
65,109,5225,2396
65,110,6883,2699
65,111,9292,4092
65,112,17247,4098
65,113,22569,5524
65,114,19867,5202
65,115,6464,2961
65,116,6715,2599
65,117,6589,2397
65,118,8294,4067
65,119,10837,4412
65,120,7782,3767
65,121,7624,3085
65,122,16772,5882
65,123,14797,5624
65,124,9475,3784
65,125,5106,1538
65,126,21192,6575
65,127,5507,1819
65,128,7942,2983
65,129,26994,7903
65,130,5527,1847
65,131,7929,3285
65,132,17276,4816
65,133,13254,5595
65,134,20319,5824
65,135,6449,2303
65,136,7775,3411
65,137,8403,3017
65,138,6267,2404
65,139,9572,3598
65,140,19288,5226
65,141,14312,5641
65,142,18215,4960
65,143,17200,4507
65,144,10100,4004
65,145,6694,2646
65,146,7420,2966
65,147,8626,3482
65,148,11882,4906
65,149,8895,2787
65,150,14685,5369
65,151,7245,2135
65,152,9371,3541
65,153,8084,1960
65,154,8922,3476
65,155,25991,7185
65,156,6795,1768
65,157,8273,2098
65,158,8108,2206
65,159,10139,3524
65,160,13424,4909
65,161,8109,2191
65,162,9678,3670
65,163,12274,4602
65,164,16202,6386
65,165,10549,2851
65,166,10333,4177
65,167,14363,5523
65,168,17037,6541
65,169,9533,2356
65,170,11647,3247
65,171,7912,2574
65,172,9363,3017
65,173,9432,3382
65,174,11054,3941
65,175,13916,5258
65,176,12071,4663
65,177,11758,3964
65,178,16336,6293
65,179,9601,2419
65,180,12592,4667
65,181,23578,6694
65,182,9819,3131
65,183,9707,2478
65,184,12787,4588
65,185,18111,5886
65,186,15137,5745
65,187,22049,5998
65,188,13051,3852
65,189,9525,2373
65,190,11419,3666
65,191,19217,5470
65,192,15074,4860
65,193,13364,4240
65,194,20789,5793
65,195,18800,5315
65,196,14292,5056
65,197,15016,5527
65,198,13605,4994
65,199,14385,4872
65,200,14852,4302
66,1,NA,NA
66,2,16480,5872
66,3,17257,6079
66,4,13574,6475
66,5,15976,5880
66,6,14874,6648
66,7,14026,6408
66,8,11408,5208
66,9,9322,5459
66,10,15625,7035
66,11,14850,5228
66,12,9323,4718
66,13,14258,6132
66,14,11123,5918
66,15,12945,4351
66,16,8336,4638
66,17,10225,4312
66,18,11672,3995
66,19,13130,5757
66,20,12501,3783
66,21,15819,4975
66,22,15178,5476
66,23,9125,3880
66,24,8613,3838
66,25,12686,4699
66,26,8929,3924
66,27,13340,4370
66,28,10428,4862
66,29,13271,6166
66,30,7373,4189
66,31,12001,4076
66,32,8790,4148
66,33,11429,4533
66,34,7306,3568
66,35,6841,3431
66,36,13083,5181
66,37,13851,6276
66,38,9932,4711
66,39,10684,4413
66,40,5430,3121
66,41,10378,4580
66,42,4376,2720
66,43,8327,4005
66,44,6562,3384
66,45,12391,4710
66,46,8195,2449
66,47,8089,4089
66,48,9311,4296
66,49,5411,2842
66,50,14345,6906
66,51,11318,5889
66,52,13085,4749
66,53,9774,4689
66,54,4459,2956
66,55,2961,2213
66,56,7703,4534
66,57,9900,5244
66,58,12743,6308
66,59,4925,2882
66,60,10799,5517
66,61,873,630
66,62,14131,5545
66,63,3899,2347
66,64,8848,4983
66,65,2535,1838
66,67,6722,3755
66,68,2807,2092
66,69,12321,6191
66,70,9574,4993
66,71,4411,2946
66,72,7386,4071
66,73,8246,4426
66,74,4971,2742
66,75,11044,5665
66,76,14316,5761
66,77,15368,7397
66,78,1915,1442
66,79,3927,2710
66,80,13301,6453
66,81,6220,3491
66,82,18336,8638
66,83,16968,7790
66,84,17639,5728
66,85,9960,5163
66,86,3780,2236
66,87,15558,7603
66,88,3142,1756
66,89,16570,8005
66,90,5945,3443
66,91,8248,4356
66,92,12001,6037
66,93,3049,2367
66,94,17240,6613
66,95,10658,5406
66,96,13254,6396
66,97,18881,8781
66,98,14556,6785
66,99,7802,3963
66,100,12103,5878
66,101,5725,3047
66,102,8656,4237
66,103,4285,2133
66,104,5785,3061
66,105,19291,7527
66,106,20131,9554
66,107,21199,6387
66,108,5282,2778
66,109,8363,4398
66,110,8390,3994
66,111,10795,5275
66,112,19205,5781
66,113,24826,6929
66,114,22124,6607
66,115,5573,2484
66,116,7773,3942
66,117,4749,2369
66,118,7403,3590
66,119,13763,6054
66,120,10040,5337
66,121,9127,4379
66,122,20920,8414
66,123,16304,6767
66,124,10692,5041
66,125,6496,3252
66,126,22404,9249
66,127,6087,3224
66,128,10056,5062
66,129,29251,9308
66,130,7193,3829
66,131,9437,4580
66,132,18022,7349
66,133,15120,6666
66,134,21267,6695
66,135,6858,3045
66,136,6884,2934
66,137,9911,4311
66,138,7775,3986
66,139,11410,5392
66,140,21545,6524
66,141,15819,6784
66,142,20472,6258
66,143,19457,5805
66,144,11607,5387
66,145,7809,3453
66,146,8887,3936
66,147,10133,4777
66,148,13830,5937
66,149,8911,4411
66,150,16193,6659
66,151,8493,4321
66,152,10878,4835
66,153,8318,3470
66,154,10429,4715
66,155,23024,7415
66,156,8432,3228
66,157,9540,4029
66,158,9745,3666
66,159,11646,4817
66,160,14932,6199
66,161,9746,3651
66,162,11185,4965
66,163,13782,5892
66,164,17710,7676
66,165,10127,4906
66,166,11841,5472
66,167,15871,6813
66,168,18545,7831
66,169,11170,3816
66,170,11556,5031
66,171,9676,4237
66,172,11245,4896
66,173,10092,4669
66,174,12561,5232
66,175,15423,7001
66,176,13578,5957
66,177,13265,5254
66,178,17844,7496
66,179,11238,3879
66,180,14099,5945
66,181,27922,9073
66,182,12645,5383
66,183,11344,3938
66,184,14294,5878
66,185,18184,7042
66,186,16644,7488
66,187,17918,7615
66,188,12720,5784
66,189,11162,3833
66,190,12814,5854
66,191,17770,7130
66,192,14234,6322
66,193,13763,6248
66,194,19177,7710
66,195,23144,7694
66,196,16209,6086
66,197,16512,6819
66,198,15112,6284
66,199,15885,6164
66,200,14600,6475
67,1,NA,NA
67,2,11697,4873
67,3,12474,5080
67,4,11432,3379
67,5,9653,3692
67,6,10923,4570
67,7,9494,3911
67,8,7855,2475
67,9,7997,2581
67,10,12074,3957
67,11,9790,3219
67,12,9405,3191
67,13,11053,3471
67,14,8878,2768
67,15,8067,3326
67,16,6567,1522
67,17,7550,2130
67,18,7282,2162
67,19,9926,3096
67,20,6415,3058
67,21,11017,3936
67,22,9729,4057
67,23,5649,1457
67,24,5120,2500
67,25,8119,2501
67,26,5223,1448
67,27,8495,2749
67,28,6458,2686
67,29,9480,4205
67,30,5144,2826
67,31,6144,3838
67,32,5033,2044
67,33,6903,2219
67,34,4195,1367
67,35,4662,2182
67,36,8557,2867
67,37,10060,4315
67,38,5067,2196
67,39,6158,2099
67,40,9161,4232
67,41,5696,2411
67,42,3752,2258
67,43,3583,1559
67,44,2323,1444
67,45,8123,2146
67,46,9422,4420
67,47,9834,3028
67,48,4611,2063
67,49,2833,1841
67,50,8031,3608
67,51,5003,2349
67,52,8559,2435
67,53,2405,1208
67,54,2998,1536
67,55,4617,2626
67,56,1310,1038
67,57,3388,2049
67,58,7154,3367
67,59,1486,886
67,60,5315,2580
67,61,5925,3229
67,62,7987,3702
67,63,3603,1680
67,64,1602,1054
67,65,4714,2546
67,66,6384,3570
67,68,4682,2133
67,69,6836,3256
67,70,3056,1743
67,71,NA,NA
67,72,11265,3629
67,73,1518,852
67,74,1804,1224
67,75,4684,2477
67,76,9732,3946
67,77,10580,4269
67,78,6148,2895
67,79,3664,1945
67,80,6941,3265
67,81,1388,843
67,82,13549,5510
67,83,10373,3941
67,84,6927,3073
67,85,3244,1338
67,86,8641,4562
67,87,12317,4941
67,88,6894,3266
67,89,11782,4877
67,90,2171,1314
67,91,2195,888
67,92,4373,2163
67,93,5844,2722
67,94,12074,4753
67,95,4059,1635
67,96,7607,3464
67,97,14093,5653
67,98,10765,4824
67,99,3404,1318
67,100,6456,2946
67,101,6390,2139
67,102,2850,1453
67,103,8126,3796
67,104,9513,4165
67,105,11856,5360
67,106,15344,6426
67,107,11611,4558
67,108,3687,1869
67,109,3787,1077
67,110,3895,1809
67,111,5114,2232
67,112,8089,3577
67,113,12092,5283
67,114,11742,5156
67,115,8895,3984
67,116,5521,1664
67,117,7335,3415
67,118,10725,5092
67,119,6603,2873
67,120,5107,2037
67,121,3745,1547
67,122,14204,5219
67,123,9409,3896
67,124,5011,1991
67,125,4876,2552
67,126,14032,5765
67,127,6126,3149
67,128,5129,1390
67,129,18253,7153
67,130,8770,2545
67,131,4447,2022
67,132,14577,4443
67,133,8079,3357
67,134,16241,5973
67,135,7750,3502
67,136,9372,4033
67,137,5008,2165
67,138,6206,1751
67,139,6356,2424
67,140,16588,4853
67,141,9754,4043
67,142,15516,4587
67,143,14500,4134
67,144,6457,2674
67,145,7281,3741
67,146,8617,4106
67,147,6236,2696
67,148,8376,3480
67,149,6183,1748
67,150,12096,4487
67,151,6603,1581
67,152,6105,2445
67,153,10170,3230
67,154,5950,2260
67,155,18068,5683
67,156,8743,2505
67,157,10973,3445
67,158,7069,1948
67,159,6416,2407
67,160,11497,4431
67,161,7511,1813
67,162,6722,2783
67,163,8958,3574
67,164,13801,5162
67,165,7424,2338
67,166,7943,3391
67,167,12533,4914
67,168,15538,5905
67,169,8203,2299
67,170,7077,2576
67,171,9010,2649
67,172,9538,2778
67,173,10274,3562
67,174,7645,2879
67,175,10981,4284
67,176,8790,3479
67,177,9124,3613
67,178,13213,5063
67,179,9207,2724
67,180,8606,3345
67,181,16099,6075
67,182,8404,1938
67,183,9576,3463
67,184,9271,3509
67,185,13401,3444
67,186,11980,4847
67,187,14064,5285
67,188,9135,3137
67,189,9424,2581
67,190,9524,2394
67,191,16451,4110
67,192,10337,4241
67,193,10178,3539
67,194,13206,5347
67,195,16742,4092
67,196,14890,3143
67,197,16055,4019
67,198,10736,4007
67,199,11202,4174
67,200,11015,3675
68,1,NA,NA
68,2,14818,4241
68,3,15595,4448
68,4,12325,5355
68,5,14314,4249
68,6,13486,5426
68,7,12071,3965
68,8,9809,3297
68,9,8072,4347
68,10,13409,4510
68,11,13186,3597
68,12,8154,2660
68,13,12227,4857
68,14,10317,3387
68,15,11283,2720
68,16,7087,3526
68,17,8626,2401
68,18,10010,2364
68,19,11100,4482
68,20,6902,1716
68,21,14157,3456
68,22,12999,4313
68,23,7526,1969
68,24,6475,2609
68,25,10788,3177
68,26,7329,2013
68,27,7741,2303
68,28,8397,3587
68,29,11240,4891
68,30,5379,2830
68,31,10339,2694
68,32,6760,2873
68,33,9830,2635
68,34,5707,1657
68,35,4898,2390
68,36,11484,3283
68,37,11820,5001
68,38,7901,3436
68,39,9085,2515
68,40,5615,2993
68,41,8779,2682
68,42,3127,1609
68,43,6221,2606
68,44,5299,2308
68,45,10792,2812
68,46,5876,3181
68,47,7971,2511
68,48,7712,2398
68,49,3536,1449
68,50,12947,3523
68,51,8934,3821
68,52,11486,2851
68,53,7511,3307
68,54,2692,1278
68,55,2711,1483
68,56,4956,2224
68,57,7139,3162
68,58,12113,3356
68,59,3483,1542
68,60,9345,4288
68,61,2649,1515
68,62,12532,3647
68,63,1961,989
68,64,6266,2911
68,65,1624,1057
68,66,3108,1856
68,67,4801,2284
68,69,10866,4963
68,70,8268,3833
68,71,5186,3580
68,72,9891,3183
68,73,6924,3428
68,74,3401,1727
68,75,14977,3529
68,76,12717,3862
68,77,14082,4112
68,78,1744,1106
68,79,1363,1158
68,80,11244,5356
68,81,4528,2266
68,82,17051,5353
68,83,13300,4343
68,84,16040,3784
68,85,7887,3796
68,86,4979,2792
68,87,15102,4807
68,88,3133,1771
68,89,15285,4720
68,90,2893,2008
68,91,6317,3100
68,92,9149,4245
68,93,2082,1226
68,94,15641,4823
68,95,9234,3831
68,96,14804,4456
68,97,17595,5496
68,98,12525,5510
68,99,5583,2824
68,100,12149,4467
68,101,3032,1138
68,102,6707,2727
68,103,4364,2301
68,104,5968,2928
68,105,17692,5737
68,106,18846,6269
68,107,19301,4721
68,108,3631,1259
68,109,4302,2472
68,110,6441,2484
68,111,10098,4501
68,112,17606,3837
68,113,22928,5263
68,114,20226,4941
68,115,5134,2489
68,116,6701,2540
68,117,3574,1920
68,118,6964,3595
68,119,12273,3813
68,120,5979,3411
68,121,7182,2870
68,122,17131,5621
68,123,16534,5046
68,124,9034,3569
68,125,5092,1479
68,126,19685,6413
68,127,4110,1860
68,128,7928,2924
68,129,27353,7642
68,130,5513,1788
68,131,7487,3070
68,132,17635,4569
68,133,12759,5474
68,134,19369,5173
68,135,4926,2045
68,136,6479,2554
68,137,7962,2802
68,138,6253,2345
68,139,6824,3493
68,140,19647,4979
68,141,13870,5426
68,142,18574,4713
68,143,17559,4260
68,144,9658,3789
68,145,5674,2612
68,146,6365,2517
68,147,8184,3267
68,148,13900,4087
68,149,8881,2728
68,150,14244,5154
68,151,7231,2076
68,152,8929,3326
68,153,6412,2794
68,154,8480,3261
68,155,21126,5843
68,156,6781,1709
68,157,8259,2039
68,158,8094,2147
68,159,9698,3309
68,160,12983,4694
68,161,8095,2132
68,162,9236,3455
68,163,11833,4387
68,164,19355,5263
68,165,10535,2792
68,166,9891,3962
68,167,13922,5308
68,168,16596,6326
68,169,9519,2297
68,170,11633,3188
68,171,7898,2515
68,172,9349,2958
68,173,8173,3723
68,174,10612,3726
68,175,14572,5975
68,176,11629,4448
68,177,11316,3749
68,178,17033,6819
68,179,9587,2360
68,180,12150,4452
68,181,19422,5187
68,182,8841,3184
68,183,9693,2419
68,184,12345,4373
68,185,16000,4513
68,186,14695,5530
68,187,17888,7123
68,188,13037,3793
68,189,9511,2314
68,190,11405,3607
68,191,19203,5411
68,192,15060,4801
68,193,13350,4181
68,194,20775,5734
68,195,18786,5256
68,196,17489,4241
68,197,14574,5312
68,198,13163,4779
68,199,13944,4657
68,200,14838,4243
69,1,NA,NA
69,2,9556,4078
69,3,10333,4285
69,4,9432,3933
69,5,9051,4085
69,6,12390,5170
69,7,7628,3521
69,8,9634,4565
69,9,11807,4976
69,10,9050,3958
69,11,7923,3433
69,12,12549,5415
69,13,8515,3788
69,14,7718,3484
69,15,6188,2816
69,16,9896,4112
69,17,8174,2418
69,18,6739,2012
69,19,6801,3203
69,20,10316,3178
69,21,8098,3589
69,22,7769,3586
69,23,7827,3354
69,24,9371,3204
69,25,5132,2423
69,26,7622,3391
69,27,11155,3765
69,28,5331,1640
69,29,6686,3401
69,30,10899,3502
69,31,13753,4029
69,32,6638,2369
69,33,4343,2202
69,34,6814,3108
69,35,10389,3193
69,36,4140,2200
69,37,7266,3511
69,38,5234,1869
69,39,3597,2030
69,40,15175,5489
69,41,3054,1863
69,42,8466,4005
69,43,5459,2252
69,44,8990,2973
69,45,3644,1926
69,46,15719,7035
69,47,12105,4360
69,48,4331,1907
69,49,7369,3479
69,50,3273,1355
69,51,2315,1196
69,52,2918,1528
69,53,4642,2099
69,54,9575,4456
69,55,9397,4850
69,56,6150,2890
69,57,3358,1526
69,58,1387,886
69,59,8063,3808
69,60,1613,793
69,61,10925,5250
69,62,2248,1142
69,63,8343,4080
69,64,5994,2659
69,65,9734,4838
69,66,11384,5591
69,67,7468,3591
69,68,11258,5051
69,70,2875,1455
69,71,NA,NA
69,72,13536,4961
69,73,4563,2222
69,74,6999,3394
69,75,1637,781
69,76,5210,2250
69,77,3525,1750
69,78,10367,4753
69,79,9465,4556
69,80,1864,981
69,81,6652,3155
69,82,7426,3504
69,83,2955,1566
69,84,1206,712
69,85,2928,1392
69,86,13107,6158
69,87,3022,1843
69,88,11048,5063
69,89,5660,2871
69,90,6800,3380
69,91,4420,1980
69,92,2472,1237
69,93,9314,4171
69,94,4180,1820
69,95,4381,2240
69,96,2674,1333
69,97,7970,3647
69,98,6149,3101
69,99,5441,2569
69,100,4101,1790
69,101,10017,4530
69,102,5182,2156
69,103,12025,5651
69,104,19054,4098
69,105,6216,2619
69,106,9221,4420
69,107,4434,2345
69,108,8153,3635
69,109,6803,3080
69,110,6020,2512
69,111,4717,2289
69,112,3333,1766
69,113,6452,2542
69,114,5435,2531
69,115,13332,6270
69,116,8166,3813
69,117,11358,5190
69,118,22296,5583
69,119,4081,1979
69,120,7443,3787
69,121,6010,2649
69,122,7209,3108
69,123,4750,2014
69,124,5334,2605
69,125,9303,4344
69,126,8391,3025
69,127,11162,5138
69,128,8495,3678
69,129,11011,5343
69,130,10311,5004
69,131,6573,2725
69,132,7120,2803
69,133,5519,2746
69,134,7357,2906
69,135,12239,5433
69,136,13616,5782
69,137,7176,3317
69,138,9609,4504
69,139,9511,4428
69,140,10651,3110
69,141,5247,2677
69,142,10150,2733
69,143,8781,3443
69,144,6670,2878
69,145,11616,5451
69,146,13502,5745
69,147,7722,2974
69,148,6154,2798
69,149,9549,4036
69,150,6982,2814
69,151,9968,3869
69,152,7165,3414
69,153,12676,5988
69,154,8094,3262
69,155,9818,3725
69,156,13016,5328
69,157,15246,6264
69,158,10434,4236
69,159,9025,3196
69,160,7751,3599
69,161,10877,4101
69,162,8842,3457
69,163,8003,3206
69,164,7911,3395
69,165,11258,4522
69,166,9447,3655
69,167,8888,4189
69,168,8516,3902
69,169,11569,4587
69,170,9221,3548
69,171,13278,5469
69,172,12327,4922
69,173,14547,6381
69,174,10142,3662
69,175,7887,3363
69,176,10199,4436
69,177,9012,2872
69,178,10351,4494
69,179,11497,4658
69,180,11281,4002
69,181,10622,4201
69,182,10310,3874
69,183,11722,4899
69,184,11476,4376
69,185,8890,3952
69,186,9123,4023
69,187,11203,4719
69,188,12564,4495
69,189,13706,5427
69,190,12783,4592
69,191,10357,4412
69,192,12173,5026
69,193,13572,5447
69,194,11165,4784
69,195,11156,4560
69,196,10739,2798
69,197,11904,3674
69,198,12074,4661
69,199,11862,3638
69,200,13078,4977
70,1,NA,NA
70,2,10250,3392
70,3,11026,3599
70,4,10244,2989
70,5,9341,3227
70,6,10688,4197
70,7,9033,2873
70,8,7364,2339
70,9,8621,2886
70,10,10702,3503
70,11,8938,3016
70,12,9816,3340
70,13,9668,2880
70,14,7610,2380
70,15,7152,2053
70,16,6716,1858
70,17,6005,1306
70,18,5590,1525
70,19,8541,2505
70,20,7465,1916
70,21,10525,3421
70,22,9120,3237
70,23,5027,1191
70,24,6497,1923
70,25,6719,2868
70,26,5150,1444
70,27,8304,2503
70,28,4985,1708
70,29,8571,3064
70,30,6343,2016
70,31,10902,2798
70,32,4016,926
70,33,5838,1568
70,34,4480,1460
70,35,5440,1504
70,36,7492,2216
70,37,9150,3174
70,38,4458,1375
70,39,5093,1448
70,40,13004,4413
70,41,3373,1471
70,42,6507,2139
70,43,2709,752
70,44,4041,1284
70,45,4944,2296
70,46,13869,4827
70,47,9876,3177
70,48,2573,1219
70,49,5407,2127
70,50,4671,1801
70,51,2519,1417
70,52,4583,2011
70,53,2020,656
70,54,6733,2583
70,55,7790,2796
70,56,3379,1316
70,57,1343,721
70,58,3049,1422
70,59,4197,2199
70,60,1213,583
70,61,10131,3498
70,62,3886,1703
70,63,11683,2407
70,64,2085,948
70,65,8475,4040
70,66,10590,3839
70,67,4335,1655
70,68,8487,3250
70,69,2735,1290
70,71,NA,NA
70,72,11307,3778
70,73,2169,1138
70,74,5660,2343
70,75,1877,997
70,76,5961,2639
70,77,5905,2776
70,78,9791,3818
70,79,12987,2853
70,80,4649,1886
70,81,3471,2112
70,82,8874,4017
70,83,5131,2481
70,84,3841,1662
70,85,1447,643
70,86,11429,5569
70,87,6709,2699
70,88,9370,4474
70,89,7108,3384
70,90,6094,2490
70,91,2746,1503
70,92,2022,786
70,93,13777,2821
70,94,6289,2906
70,95,3283,1229
70,96,4851,2150
70,97,9418,4160
70,98,7179,3412
70,99,4309,2291
70,100,3811,1325
70,101,14456,2812
70,102,3509,1679
70,103,17563,4214
70,104,16203,2867
70,105,8340,3820
70,106,10669,4933
70,107,6637,2703
70,108,7774,3083
70,109,5670,2801
70,110,4347,2035
70,111,3318,830
70,112,4844,1688
70,113,8573,3788
70,114,8957,3257
70,115,17923,3962
70,116,7034,3505
70,117,16669,3554
70,118,19786,4412
70,119,4011,922
70,120,6574,3089
70,121,4505,1980
70,122,8963,3759
70,123,7190,2344
70,124,4596,1340
70,125,8697,3584
70,126,10969,4658
70,127,15718,3391
70,128,8297,2464
70,129,14838,5346
70,130,11563,4284
70,131,4900,2248
70,132,7949,3202
70,133,5367,1534
70,134,12313,3967
70,135,16529,3460
70,136,18969,3797
70,137,5561,1783
70,138,9373,2825
70,139,8026,2908
70,140,10855,4106
70,141,7535,2494
70,142,9782,3839
70,143,8767,3384
70,144,4971,1225
70,145,17039,3880
70,146,13946,4512
70,147,6813,2200
70,148,6094,1964
